"날짜","종가","시가","고가","저가","거래량","변동 %"
"2012- 05- 25","28.386","28.250","28.565","27.875","31.47K","0.81%"
"2012- 05- 24","28.157","27.760","28.515","27.585","46.68K","2.32%"
"2012- 05- 23","27.519","28.120","28.170","27.080","59.17K","-2.34%"
"2012- 05- 22","28.179","28.470","28.775","27.925","42.13K","-0.50%"
"2012- 05- 21","28.321","28.685","28.855","28.035","35.87K","-1.37%"
"2012- 05- 18","28.715","28.005","28.895","27.780","44.46K","2.48%"
"2012- 05- 17","28.020","27.195","28.295","27.175","47.90K","3.03%"
"2012- 05- 16","27.196","27.615","27.965","26.730","60.32K","-3.15%"
"2012- 05- 15","28.080","28.155","28.430","27.565","40.32K","-0.96%"
"2012- 05- 14","28.353","28.880","29.000","28.075","36.42K","-1.86%"
"2012- 05- 11","28.890","28.995","29.100","28.415","35.66K","-0.99%"
"2012- 05- 10","29.178","29.250","29.455","28.940","33.02K","-0.22%"
"2012- 05- 09","29.241","29.465","29.500","28.615","46.85K","-0.74%"
"2012- 05- 08","29.459","30.080","30.125","29.135","45.48K","-2.20%"
"2012- 05- 07","30.122","30.310","30.390","29.675","28.35K","-1.02%"
"2012- 05- 04","30.432","30.080","30.480","29.780","42.38K","1.41%"
"2012- 05- 03","30.010","30.645","30.675","29.835","41.56K","-2.07%"
"2012- 05- 02","30.645","30.985","31.060","30.410","38.35K","-0.92%"
"2012- 05- 01","30.930","30.980","31.365","30.790","24.87K","-0.28%"
"2012- 04- 30","31.016","31.330","31.445","30.600","33.90K","-1.26%"
"2012- 04- 27","31.411","31.085","31.470","30.945","36.73K","0.54%"
"2012- 04- 26","31.241","30.700","31.285","30.655","0.53K","2.81%"
"2012- 04- 25","30.388","30.810","30.975","29.990","1.26K","-1.27%"
"2012- 04- 24","30.778","30.795","31.110","30.745","0.82K","0.70%"
"2012- 04- 23","30.563","31.630","31.630","30.500","0.98K","-3.54%"
"2012- 04- 20","31.685","31.755","31.865","31.645","0.30K","-0.40%"
"2012- 04- 19","31.811","31.595","32.005","31.345","0.30K","0.93%"
"2012- 04- 18","31.518","31.715","31.875","31.450","0.19K","-0.60%"
"2012- 04- 17","31.708","31.600","31.730","31.570","0.28K","0.96%"
"2012- 04- 16","31.407","31.350","31.670","31.230","0.23K","-0.04%"
"2012- 04- 13","31.420","32.295","32.305","31.400","0.13K","-3.49%"
"2012- 04- 12","32.556","31.555","32.585","31.550","0.09K","3.18%"
"2012- 04- 11","31.552","31.650","31.705","31.440","0.02K","-0.50%"
"2012- 04- 10","31.710","31.550","31.740","31.290","0.05K","0.49%"
"2012- 04- 09","31.555","32.060","32.060","31.635","0.02K","-0.65%"
"2012- 04- 05","31.760","31.420","31.805","31.300","0.06K","2.21%"
"2012- 04- 04","31.073","32.250","32.250","31.050","0.25K","-6.67%"
"2012- 04- 03","33.294","33.040","33.215","32.620","0.04K","0.51%"
"2012- 04- 02","33.125","32.395","33.155","32.395","0.01K","1.88%"
"2012- 03- 30","32.513","32.513","32.513","32.513","29.98K","1.54%"
"2012- 03- 29","32.020","32.020","32.020","32.020","33.86K","0.59%"
"2012- 03- 28","31.831","32.570","32.685","31.765","38.34K","-2.41%"
"2012- 03- 27","32.616","32.840","33.190","32.480","33.10K","-0.41%"
"2012- 03- 26","32.750","32.255","32.935","32.020","31.72K","1.48%"
"2012- 03- 23","32.272","31.545","32.300","31.435","36.57K","2.96%"
"2012- 03- 22","31.345","32.155","32.350","31.090","51.62K","-2.74%"
"2012- 03- 21","32.227","32.155","32.410","31.865","36.60K","1.23%"
"2012- 03- 20","31.834","32.935","32.960","31.750","43.97K","-3.40%"
"2012- 03- 19","32.955","32.575","33.090","32.330","31.08K","1.08%"
"2012- 03- 16","32.604","32.580","32.755","32.135","36.72K","-0.37%"
"2012- 03- 15","32.726","32.100","32.900","31.935","52.82K","1.69%"
"2012- 03- 14","32.181","33.420","33.470","31.625","74.28K","-4.17%"
"2012- 03- 13","33.581","33.650","33.835","33.000","50.39K","0.50%"
"2012- 03- 12","33.413","34.290","34.410","33.380","34.00K","-2.34%"
"2012- 03- 09","34.212","33.910","34.445","33.145","55.80K","1.13%"
"2012- 03- 08","33.831","33.480","34.185","33.360","38.92K","0.73%"
"2012- 03- 07","33.585","32.945","33.610","32.755","44.18K","2.45%"
"2012- 03- 06","32.783","34.020","34.205","32.490","67.85K","-2.71%"
"2012- 03- 05","33.695","34.710","34.950","33.555","53.05K","-2.40%"
"2012- 03- 02","34.525","35.530","35.560","34.375","39.36K","-3.19%"
"2012- 03- 01","35.661","34.645","35.705","34.455","61.37K","2.94%"
"2012- 02- 29","34.642","36.980","37.580","33.825","114.77K","-6.89%"
"2012- 02- 28","37.205","35.535","37.295","35.390","72.81K","4.61%"
"2012- 02- 27","35.567","35.440","35.650","35.100","0.32K","0.53%"
"2012- 02- 24","35.379","35.340","35.720","35.290","0.16K","-0.61%"
"2012- 02- 23","35.596","34.500","35.615","34.500","0.47K","3.81%"
"2012- 02- 22","34.289","34.365","34.450","34.045","0.11K","-0.51%"
"2012- 02- 21","34.464","33.250","34.400","33.250","0.18K","0.10%"
"2012- 02- 20","34.429","33.330","34.465","33.325","62.21K","3.56%"
"2012- 02- 17","33.247","33.700","33.700","33.140","0.05K","-0.46%"
"2012- 02- 16","33.402","33.325","33.550","32.800","0.06K","-0.11%"
"2012- 02- 15","33.438","33.740","33.995","33.335","0.07K","0.18%"
"2012- 02- 14","33.379","33.379","33.379","33.379","42.48K","-1.11%"
"2012- 02- 13","33.753","33.865","33.865","33.805","0.04K","0.35%"
"2012- 02- 10","33.635","34.085","34.090","33.250","0.03K","-0.92%"
"2012- 02- 09","33.948","33.965","34.405","33.885","0.21K","0.63%"
"2012- 02- 08","33.734","34.215","34.215","33.900","0.01K","-1.43%"
"2012- 02- 07","34.225","33.300","34.265","33.300","0.04K","1.32%"
"2012- 02- 06","33.780","33.375","33.710","33.375","0.00K","0.00%"
"2012- 02- 03","33.779","33.779","33.779","33.779","0.00K","-1.24%"
"2012- 02- 02","34.204","34.204","34.204","34.204","51.30K","1.08%"
"2012- 02- 01","33.837","33.920","33.920","33.780","0.01K","1.64%"
"2012- 01- 31","33.290","33.290","33.290","33.290","45.22K","-0.79%"
"2012- 01- 30","33.555","33.555","33.555","33.555","30.57K","-0.70%"
"2012- 01- 27","33.790","33.420","33.965","33.240","32.30K","0.14%"
"2012- 01- 26","33.743","33.250","33.790","32.975","38.18K","1.88%"
"2012- 01- 25","33.121","32.050","33.400","31.525","51.80K","3.58%"
"2012- 01- 24","31.975","32.345","32.470","31.855","29.39K","-0.91%"
"2012- 01- 23","32.270","32.105","32.775","31.790","41.52K","1.88%"
"2012- 01- 20","31.675","30.610","32.210","30.280","42.78K","3.82%"
"2012- 01- 19","30.509","30.530","30.900","30.335","32.46K","-0.11%"
"2012- 01- 18","30.543","30.070","30.590","29.740","42.43K","1.35%"
"2012- 01- 17","30.135","29.670","30.570","29.455","38.77K","0.00%"
"2012- 01- 16","30.135","29.670","30.570","29.455","39.66K","2.08%"
"2012- 01- 13","29.522","30.195","30.245","29.420","35.18K","-2.00%"
"2012- 01- 12","30.124","29.950","30.675","29.870","35.51K","0.78%"
"2012- 01- 11","29.890","29.885","30.235","29.545","36.83K","0.25%"
"2012- 01- 10","29.815","28.980","30.310","28.905","40.68K","3.59%"
"2012- 01- 09","28.782","28.770","29.205","28.550","30.25K","0.35%"
"2012- 01- 06","28.683","29.285","29.460","28.570","38.61K","-2.09%"
"2012- 01- 05","29.296","29.105","29.615","28.685","39.30K","0.68%"
"2012- 01- 04","29.097","29.690","29.740","28.900","36.12K","-1.61%"
"2012- 01- 03","29.572","27.980","29.730","27.905","35.83K","5.94%"
"2011- 12- 30","27.915","27.475","28.460","27.260","24.89K","2.20%"
"2011- 12- 29","27.315","27.080","27.840","26.145","37.10K","0.38%"
"2011- 12- 28","27.212","28.550","28.550","27.040","0.07K","-5.24%"
"2011- 12- 27","28.718","28.735","28.940","28.610","0.10K","-1.19%"
"2011- 12- 23","29.064","29.155","29.300","29.010","0.02K","0.13%"
"2011- 12- 22","29.027","29.295","29.355","28.975","0.03K","-0.70%"
"2011- 12- 21","29.231","29.595","29.870","29.170","0.03K","-0.97%"
"2011- 12- 20","29.516","28.800","29.535","28.800","0.02K","2.31%"
"2011- 12- 19","28.849","29.535","29.540","28.790","0.04K","-2.69%"
"2011- 12- 16","29.647","29.710","29.710","29.315","0.02K","1.33%"
"2011- 12- 15","29.257","28.380","29.250","28.195","0.06K","1.20%"
"2011- 12- 14","28.911","29.475","29.475","28.695","0.04K","-7.47%"
"2011- 12- 13","31.245","30.735","30.820","30.735","0.01K","0.87%"
"2011- 12- 12","30.977","31.655","31.685","30.965","0.03K","-3.87%"
"2011- 12- 09","32.223","31.755","32.225","31.500","0.03K","2.27%"
"2011- 12- 08","31.507","32.605","32.610","31.550","0.03K","-3.34%"
"2011- 12- 07","32.596","32.615","32.615","32.500","0.00K","-0.36%"
"2011- 12- 06","32.714","32.100","32.865","31.735","0.17K","1.15%"
"2011- 12- 05","32.343","32.660","32.785","32.005","0.02K","-0.96%"
"2011- 12- 02","32.658","33.240","33.300","33.240","0.00K","-0.23%"
"2011- 12- 01","32.734","33.155","33.155","33.155","0.00K","-0.13%"
"2011- 11- 30","32.777","32.777","32.140","32.777","49.80K","2.71%"
"2011- 11- 29","31.911","31.911","31.911","31.911","34.56K","-0.85%"
"2011- 11- 28","32.186","31.180","32.285","31.180","1.14K","3.71%"
"2011- 11- 25","31.035","31.710","32.200","30.985","1.34K","0.07%"
"2011- 11- 24","31.014","31.815","32.220","30.935","45.58K","-2.80%"
"2011- 11- 23","31.908","32.705","32.770","31.315","0.99K","-3.24%"
"2011- 11- 22","32.976","31.500","32.990","31.220","0.21K","5.90%"
"2011- 11- 21","31.140","32.200","32.225","30.765","0.65K","-4.01%"
"2011- 11- 18","32.441","31.750","32.545","31.030","0.45K","2.92%"
"2011- 11- 17","31.521","33.965","33.965","31.325","0.42K","-6.87%"
"2011- 11- 16","33.846","34.500","34.530","33.690","0.30K","-1.84%"
"2011- 11- 15","34.480","34.310","34.795","33.960","0.39K","1.28%"
"2011- 11- 14","34.044","34.640","34.660","34.075","0.28K","-1.91%"
"2011- 11- 11","34.706","33.930","34.715","33.730","0.24K","1.69%"
"2011- 11- 10","34.128","34.030","34.070","33.285","0.37K","-0.74%"
"2011- 11- 09","34.383","35.105","35.210","34.175","0.53K","-2.25%"
"2011- 11- 08","35.175","34.880","35.320","34.585","0.32K","0.94%"
"2011- 11- 07","34.848","34.345","35.000","34.085","0.45K","2.19%"
"2011- 11- 04","34.101","34.160","34.615","33.910","0.30K","-1.20%"
"2011- 11- 03","34.514","34.100","34.875","33.520","0.15K","1.63%"
"2011- 11- 02","33.959","33.360","34.360","33.360","0.21K","3.70%"
"2011- 11- 01","32.746","34.100","34.550","32.260","0.10K","-4.73%"
"2011- 10- 31","34.370","34.845","34.900","34.140","0.11K","-2.64%"
"2011- 10- 28","35.303","35.175","35.570","34.955","0.26K","0.54%"
"2011- 10- 27","35.112","33.430","35.375","33.145","50.17K","5.41%"
"2011- 10- 26","33.310","33.170","33.950","32.905","39.07K","0.78%"
"2011- 10- 25","33.052","31.760","33.385","31.355","52.77K","4.45%"
"2011- 10- 24","31.644","31.390","32.040","31.230","29.12K","1.45%"
"2011- 10- 21","31.193","30.555","31.515","30.280","32.81K","3.01%"
"2011- 10- 20","30.281","31.235","31.375","29.935","53.26K","-3.18%"
"2011- 10- 19","31.277","32.050","32.150","30.900","49.51K","-1.74%"
"2011- 10- 18","31.831","31.850","32.355","30.370","55.97K","0.03%"
"2011- 10- 17","31.821","32.220","32.675","31.475","37.33K","-1.09%"
"2011- 10- 14","32.173","31.805","32.565","31.210","29.30K","1.60%"
"2011- 10- 13","31.667","32.550","32.800","31.455","30.57K","-3.42%"
"2011- 10- 12","32.789","32.155","33.100","31.860","37.49K","2.47%"
"2011- 10- 11","31.998","32.105","32.580","31.350","33.40K","0.06%"
"2011- 10- 10","31.980","31.340","32.360","31.215","23.65K","3.18%"
"2011- 10- 07","30.993","31.940","32.850","30.710","41.99K","-3.16%"
"2011- 10- 06","32.005","30.510","32.210","30.240","51.59K","5.45%"
"2011- 10- 05","30.352","30.255","30.640","28.435","48.59K","1.72%"
"2011- 10- 04","29.839","30.490","31.355","28.665","52.15K","-3.10%"
"2011- 10- 03","30.795","29.935","31.430","29.670","40.89K","2.37%"
"2011- 09- 30","30.083","30.605","31.335","29.660","41.07K","-1.44%"
"2011- 09- 29","30.522","29.895","31.535","29.095","51.47K","1.37%"
"2011- 09- 28","30.110","31.755","32.750","29.680","0.03K","-4.47%"
"2011- 09- 27","31.520","30.880","33.380","30.800","0.12K","5.22%"
"2011- 09- 26","29.956","29.670","30.870","26.170","0.15K","-0.46%"
"2011- 09- 23","30.093","36.400","36.400","30.530","0.05K","-17.76%"
"2011- 09- 22","36.590","39.605","39.605","36.335","0.09K","-9.52%"
"2011- 09- 21","40.440","39.645","40.160","39.645","0.04K","0.83%"
"2011- 09- 20","40.109","39.485","39.875","39.485","0.00K","2.49%"
"2011- 09- 19","39.136","40.235","40.340","39.355","0.00K","-4.09%"
"2011- 09- 16","40.807","40.807","40.807","40.807","35.31K","3.37%"
"2011- 09- 15","39.478","40.325","40.325","40.325","0.00K","-2.54%"
"2011- 09- 14","40.508","40.825","40.825","40.825","0.00K","-1.61%"
"2011- 09- 13","41.172","40.535","40.905","40.365","0.01K","2.42%"
"2011- 09- 12","40.199","41.400","41.400","39.845","0.01K","-3.38%"
"2011- 09- 09","41.606","42.295","42.610","41.600","0.05K","-2.13%"
"2011- 09- 08","42.512","42.060","42.475","42.060","0.02K","2.16%"
"2011- 09- 07","41.612","41.315","41.680","40.700","0.06K","-0.56%"
"2011- 09- 06","41.848","41.800","42.685","41.690","0.08K","-0.05%"
"2011- 09- 05","41.868","42.990","43.445","41.600","66.82K","-2.72%"
"2011- 09- 02","43.040","43.040","43.040","43.040","0.00K","3.69%"
"2011- 09- 01","41.507","41.745","41.745","41.355","0.02K","-0.53%"
"2011- 08- 31","41.727","41.727","41.727","41.727","37.87K","0.63%"
"2011- 08- 30","41.464","40.890","41.730","40.455","45.90K","2.21%"
"2011- 08- 29","40.569","41.765","41.765","40.385","0.28K","-0.98%"
"2011- 08- 26","40.972","40.945","41.610","40.425","0.46K","0.51%"
"2011- 08- 25","40.764","40.320","41.120","38.990","0.32K","4.05%"
"2011- 08- 24","39.178","42.140","42.290","39.255","0.33K","-7.39%"
"2011- 08- 23","42.305","43.955","44.175","41.635","0.24K","-2.39%"
"2011- 08- 22","43.340","43.285","44.100","42.500","0.12K","2.10%"
"2011- 08- 19","42.447","41.260","42.900","41.260","0.08K","4.29%"
"2011- 08- 18","40.701","40.305","40.750","40.305","0.08K","0.83%"
"2011- 08- 17","40.366","40.085","40.605","39.940","0.10K","1.34%"
"2011- 08- 16","39.834","40.080","40.080","39.855","0.01K","1.30%"
"2011- 08- 15","39.323","39.000","39.500","39.000","0.08K","0.49%"
"2011- 08- 12","39.131","38.575","39.200","38.375","0.02K","1.15%"
"2011- 08- 11","38.687","39.165","39.310","38.280","0.05K","-1.67%"
"2011- 08- 10","39.344","38.720","39.400","38.080","0.03K","3.81%"
"2011- 08- 09","37.900","39.430","39.430","37.135","0.04K","-3.80%"
"2011- 08- 08","39.396","39.150","40.270","38.880","0.06K","3.06%"
"2011- 08- 05","38.226","39.545","39.545","37.695","0.02K","-3.09%"
"2011- 08- 04","39.445","41.690","42.215","38.635","0.04K","-5.57%"
"2011- 08- 03","41.772","41.200","41.790","40.850","0.02K","4.16%"
"2011- 08- 02","40.103","40.240","40.825","40.200","0.01K","1.99%"
"2011- 08- 01","39.320","39.500","39.500","39.305","0.01K","-1.98%"
"2011- 07- 29","40.114","40.105","40.105","40.105","0.00K","0.78%"
"2011- 07- 28","39.802","39.802","39.802","39.802","55.08K","-1.89%"
"2011- 07- 27","40.568","40.930","41.465","40.115","77.25K","-0.32%"
"2011- 07- 26","40.698","40.400","40.985","40.015","51.31K","0.83%"
"2011- 07- 25","40.361","40.350","41.105","39.870","62.39K","0.60%"
"2011- 07- 22","40.122","39.335","40.300","38.865","54.74K","3.02%"
"2011- 07- 21","38.947","40.110","40.375","38.860","71.67K","-1.54%"
"2011- 07- 20","39.558","39.030","40.150","38.215","66.67K","-1.65%"
"2011- 07- 19","40.221","40.590","40.880","38.610","75.39K","-0.30%"
"2011- 07- 18","40.342","39.350","40.735","39.280","71.05K","3.25%"
"2011- 07- 15","39.071","38.195","39.330","37.890","54.16K","0.97%"
"2011- 07- 14","38.694","38.275","39.395","38.010","78.05K","1.42%"
"2011- 07- 13","38.151","36.165","38.340","36.015","89.97K","7.06%"
"2011- 07- 12","35.634","35.820","36.450","34.810","58.16K","-0.18%"
"2011- 07- 11","35.698","36.725","36.950","35.540","56.77K","-2.31%"
"2011- 07- 08","36.543","36.455","36.895","36.010","44.29K","0.02%"
"2011- 07- 07","36.536","35.930","36.650","35.700","48.42K","1.73%"
"2011- 07- 06","35.916","35.490","36.285","35.065","63.14K","1.43%"
"2011- 07- 05","35.410","33.920","35.690","33.795","57.24K","0.00%"
"2011- 07- 04","35.410","33.920","35.690","33.795","57.24K","5.06%"
"2011- 07- 01","33.705","34.745","34.845","33.470","46.21K","-3.24%"
"2011- 06- 30","34.832","34.890","35.160","34.470","43.76K","0.18%"
"2011- 06- 29","34.769","33.975","34.950","33.860","61.82K","3.33%"
"2011- 06- 28","33.648","33.815","34.110","33.555","0.81K","0.16%"
"2011- 06- 27","33.593","34.020","34.135","33.440","0.32K","-3.04%"
"2011- 06- 24","34.646","35.145","35.270","34.210","0.13K","-1.04%"
"2011- 06- 23","35.011","36.330","36.330","34.790","0.17K","-4.73%"
"2011- 06- 22","36.750","36.350","36.765","36.010","0.11K","0.99%"
"2011- 06- 21","36.388","36.040","36.555","35.730","0.14K","0.86%"
"2011- 06- 20","36.079","36.100","36.110","35.320","0.14K","0.91%"
"2011- 06- 17","35.754","35.580","35.875","34.985","0.16K","0.53%"
"2011- 06- 16","35.567","35.720","35.720","35.290","0.32K","0.43%"
"2011- 06- 15","35.416","35.570","35.900","35.020","0.27K","0.00%"
"2011- 06- 14","35.417","35.065","35.500","34.525","0.22K","1.95%"
"2011- 06- 13","34.738","35.880","36.050","34.650","0.56K","-4.40%"
"2011- 06- 10","36.338","37.325","37.630","36.120","0.10K","-2.93%"
"2011- 06- 09","37.435","36.985","37.590","36.915","0.05K","2.19%"
"2011- 06- 08","36.633","36.860","36.900","36.250","0.16K","-1.15%"
"2011- 06- 07","37.059","36.930","37.350","36.615","0.05K","0.71%"
"2011- 06- 06","36.796","36.980","37.135","36.380","0.11K","1.64%"
"2011- 06- 03","36.201","35.735","36.300","35.735","0.08K","-0.03%"
"2011- 06- 02","36.213","37.040","37.285","35.860","0.03K","-3.96%"
"2011- 06- 01","37.707","38.245","38.365","36.640","0.02K","-1.59%"
"2011- 05- 31","38.317","38.215","38.540","38.195","0.00K","0.03%"
"2011- 05- 30","38.305","37.995","38.765","37.760","57.37K","1.14%"
"2011- 05- 27","37.873","37.873","37.873","37.873","48.53K","1.45%"
"2011- 05- 26","37.330","37.920","38.845","36.265","78.87K","-0.83%"
"2011- 05- 25","37.642","36.640","37.965","36.230","79.19K","4.19%"
"2011- 05- 24","36.128","35.075","36.765","34.880","78.12K","3.51%"
"2011- 05- 23","34.904","35.015","35.400","34.340","41.53K","-0.52%"
"2011- 05- 20","35.087","34.960","35.570","34.190","69.71K","0.44%"
"2011- 05- 19","34.932","35.095","35.750","34.525","61.35K","-0.47%"
"2011- 05- 18","35.097","33.975","35.550","33.850","73.99K","4.80%"
"2011- 05- 17","33.491","33.580","34.380","32.960","81.92K","-1.88%"
"2011- 05- 16","34.132","35.245","35.400","33.480","81.50K","-2.52%"
"2011- 05- 13","35.013","34.595","36.450","33.915","114.37K","0.62%"
"2011- 05- 12","34.797","35.110","35.890","32.300","149.06K","-2.02%"
"2011- 05- 11","35.515","38.520","39.470","35.015","137.58K","-7.72%"
"2011- 05- 10","38.486","37.735","38.820","37.300","89.89K","3.69%"
"2011- 05- 09","37.116","35.690","37.975","35.190","96.76K","5.18%"
"2011- 05- 06","35.287","34.790","36.430","33.035","178.98K","-2.63%"
"2011- 05- 05","36.240","39.200","39.565","34.250","195.07K","-7.99%"
"2011- 05- 04","39.388","41.665","42.325","38.940","161.41K","-7.51%"
"2011- 05- 03","42.585","44.030","45.600","40.600","162.61K","-7.59%"
"2011- 05- 02","46.084","48.090","48.190","42.200","177.80K","-5.18%"
"2011- 04- 29","48.599","48.490","49.210","47.550","95.22K","2.23%"
"2011- 04- 28","47.541","47.810","49.560","47.255","170.65K","3.41%"
"2011- 04- 27","45.972","45.405","48.305","44.895","6.59K","2.01%"
"2011- 04- 26","45.068","47.080","47.150","44.650","2.99K","-4.44%"
"2011- 04- 25","47.163","46.600","49.500","45.730","2.29K","2.37%"
"2011- 04- 21","46.070","45.220","46.680","45.090","1.20K","3.60%"
"2011- 04- 20","44.471","43.880","45.400","43.880","0.90K","1.25%"
"2011- 04- 19","43.922","43.260","44.175","42.785","0.91K","2.22%"
"2011- 04- 18","42.968","43.125","43.500","42.275","0.73K","0.90%"
"2011- 04- 15","42.585","42.170","42.895","41.850","0.65K","2.17%"
"2011- 04- 14","41.679","40.595","42.190","40.510","0.35K","3.55%"
"2011- 04- 13","40.252","40.235","40.775","40.205","0.20K","0.43%"
"2011- 04- 12","40.080","40.200","40.855","39.800","0.44K","-1.35%"
"2011- 04- 11","40.627","41.140","41.975","39.825","0.34K","0.01%"
"2011- 04- 08","40.621","39.600","40.970","39.525","0.15K","2.67%"
"2011- 04- 07","39.565","39.585","39.670","39.300","0.07K","0.42%"
"2011- 04- 06","39.400","39.250","39.750","39.250","0.10K","0.53%"
"2011- 04- 05","39.194","38.665","39.265","38.355","0.06K","1.78%"
"2011- 04- 04","38.507","38.360","38.500","38.320","0.03K","2.02%"
"2011- 04- 01","37.745","37.225","37.755","37.200","0.01K","-0.41%"
"2011- 03- 31","37.900","37.755","37.875","37.735","0.04K","0.97%"
"2011- 03- 30","37.535","37.070","37.780","36.950","4.99K","1.48%"
"2011- 03- 29","36.987","37.170","37.250","36.530","56.63K","-0.27%"
"2011- 03- 28","37.088","37.340","37.430","36.435","60.41K","0.11%"
"2011- 03- 25","37.049","37.160","37.795","36.880","70.94K","-0.87%"
"2011- 03- 24","37.375","37.415","38.180","36.850","93.26K","0.48%"
"2011- 03- 23","37.198","36.395","37.440","36.150","61.45K","2.56%"
"2011- 03- 22","36.269","36.115","36.475","35.760","58.18K","0.74%"
"2011- 03- 21","36.001","35.355","36.290","35.355","50.73K","2.69%"
"2011- 03- 18","35.058","34.280","35.425","34.240","58.07K","2.34%"
"2011- 03- 17","34.258","34.205","34.695","33.640","56.78K","-0.62%"
"2011- 03- 16","34.472","34.255","35.080","33.845","80.95K","1.04%"
"2011- 03- 15","34.117","35.955","35.955","33.565","105.11K","-4.81%"
"2011- 03- 14","35.840","35.935","36.505","35.500","55.85K","-0.26%"
"2011- 03- 11","35.935","35.210","36.180","34.050","97.90K","2.48%"
"2011- 03- 10","35.066","36.145","36.190","34.660","79.71K","-2.72%"
"2011- 03- 09","36.047","36.040","36.440","35.615","62.99K","1.09%"
"2011- 03- 08","35.658","35.895","36.550","35.510","68.25K","-0.58%"
"2011- 03- 07","35.865","35.640","36.745","35.605","83.24K","1.52%"
"2011- 03- 04","35.327","34.230","35.670","34.205","62.97K","2.91%"
"2011- 03- 03","34.327","34.705","34.960","34.030","63.92K","-1.46%"
"2011- 03- 02","34.835","34.700","34.975","34.210","51.11K","1.19%"
"2011- 03- 01","34.427","33.900","34.720","33.790","55.98K","1.79%"
"2011- 02- 28","33.820","33.345","33.980","33.255","56.45K","2.72%"
"2011- 02- 25","32.923","32.080","33.395","32.060","61.04K","-0.77%"
"2011- 02- 24","33.180","33.530","33.735","31.735","0.83K","-0.39%"
"2011- 02- 23","33.309","33.120","33.750","32.700","0.30K","1.38%"
"2011- 02- 22","32.856","32.630","34.235","32.430","0.81K","-0.02%"
"2011- 02- 21","32.862","32.650","34.330","32.390","133.69K","1.77%"
"2011- 02- 18","32.290","31.760","32.750","31.650","0.12K","2.25%"
"2011- 02- 17","31.580","30.765","31.760","30.690","0.09K","3.07%"
"2011- 02- 16","30.638","30.710","30.900","30.295","0.15K","-0.23%"
"2011- 02- 15","30.710","30.500","30.895","30.500","0.05K","0.53%"
"2011- 02- 14","30.547","29.880","30.645","29.865","0.07K","1.81%"
"2011- 02- 11","30.005","30.170","30.205","29.780","0.07K","-0.32%"
"2011- 02- 10","30.100","29.885","30.250","29.710","0.05K","-0.60%"
"2011- 02- 09","30.282","30.240","30.440","30.085","0.04K","0.02%"
"2011- 02- 08","30.277","29.370","30.305","29.360","0.03K","3.16%"
"2011- 02- 07","29.349","29.290","29.365","29.140","0.02K","0.98%"
"2011- 02- 04","29.065","28.835","29.210","28.755","0.12K","1.14%"
"2011- 02- 03","28.737","28.740","28.970","28.740","0.01K","1.55%"
"2011- 02- 02","28.298","28.485","28.485","28.245","0.01K","-0.78%"
"2011- 02- 01","28.520","28.100","28.540","28.015","0.02K","1.21%"
"2011- 01- 31","28.179","28.130","28.130","27.980","0.00K","0.90%"
"2011- 01- 28","27.927","27.927","27.927","27.927","77.48K","3.31%"
"2011- 01- 27","27.031","27.615","27.795","26.745","62.55K","-0.36%"
"2011- 01- 26","27.128","26.855","27.645","26.655","52.18K","1.20%"
"2011- 01- 25","26.805","26.915","27.035","26.540","64.49K","-1.89%"
"2011- 01- 24","27.321","27.500","27.950","26.820","58.44K","-0.39%"
"2011- 01- 21","27.427","27.475","27.630","27.080","61.64K","-0.17%"
"2011- 01- 20","27.473","28.670","28.780","27.375","92.81K","-4.61%"
"2011- 01- 19","28.801","28.895","29.490","28.625","77.59K","-0.38%"
"2011- 01- 18","28.912","28.425","29.080","28.050","58.71K","0.00%"
"2011- 01- 17","28.912","28.425","29.080","28.050","58.71K","2.09%"
"2011- 01- 14","28.320","28.750","28.965","28.100","78.25K","-3.22%"
"2011- 01- 13","29.263","29.695","29.810","28.525","68.07K","-0.95%"
"2011- 01- 12","29.545","29.545","29.845","29.395","47.05K","0.16%"
"2011- 01- 11","29.499","29.115","29.710","29.060","51.49K","2.21%"
"2011- 01- 10","28.861","28.750","29.140","28.650","46.77K","0.66%"
"2011- 01- 07","28.671","29.040","29.375","28.325","86.33K","-1.56%"
"2011- 01- 06","29.126","29.300","29.600","28.815","62.89K","-0.25%"
"2011- 01- 05","29.198","29.830","29.905","28.580","81.71K","-1.05%"
"2011- 01- 04","29.508","30.740","30.885","29.325","80.88K","-5.20%"
"2011- 01- 03","31.125","30.930","31.275","30.500","41.28K","0.61%"
"2010- 12- 31","30.937","30.475","30.975","30.475","15.99K","1.39%"
"2010- 12- 30","30.513","30.630","30.930","30.360","27.58K","-0.58%"
"2010- 12- 29","30.691","30.255","30.690","30.255","0.14K","1.26%"
"2010- 12- 28","30.310","29.425","30.325","29.420","0.04K","3.64%"
"2010- 12- 27","29.246","28.875","29.330","28.875","0.06K","-0.26%"
"2010- 12- 23","29.323","29.315","29.380","29.005","0.08K","-0.19%"
"2010- 12- 22","29.380","29.355","29.460","29.255","0.03K","-0.03%"
"2010- 12- 21","29.389","29.380","29.590","29.190","0.06K","0.14%"
"2010- 12- 20","29.348","29.390","29.465","28.815","0.09K","0.77%"
"2010- 12- 17","29.125","28.860","29.215","28.800","0.11K","1.22%"
"2010- 12- 16","28.773","28.840","29.220","28.435","0.09K","-1.61%"
"2010- 12- 15","29.244","29.535","29.550","28.750","0.25K","-1.80%"
